
[INFO] Processing chr1: /quobyte/bmhenngrp/from-lssc0/data/genomes/CAAPA_freeze2_PHASED_common_rare/snps/chr1.20240612_Freeze2.common_rare_phased.snps.vcf.gz
[INFO] chr1: Writing allele frequency table...
0it [00:00, ?it/s]
1934873it [17:19, 1840.39it/s]
1935058it [17:19, 1693.77it/s]
1935240it [17:19, 1727.17it/s]
1935422it [17:19, 1751.85it/s]
1935609it [17:19, 1785.06it/s]
1935796it [17:20, 1807.65it/s]
1935981it [17:20, 1818.26it/s]
1936166it [17:20, 1825.41it/s]
1936352it [17:20, 1833.84it/s]
1936538it [17:20, 1840.44it/s]
1936723it [17:20, 1841.61it/s]
1936911it [17:20, 1851.88it/s]
1937099it [17:20, 1859.01it/s]
1937285it [17:20, 1859.07it/s]
1937471it [17:20, 1851.26it/s]
1937658it [17:21, 1854.19it/s]
1937845it [17:21, 1856.75it/s]
1938034it [17:21, 1865.56it/s]
1938221it [17:21, 1866.15it/s]
1938408it [17:21, 1865.83it/s]
1938595it [17:21, 1860.03it/s]
1938782it [17:21, 1859.17it/s]
1938968it [17:21, 1857.93it/s]
1939155it [17:21, 1858.93it/s]
1939343it [17:21, 1864.26it/s]
1939530it [17:22, 1864.62it/s]
1939718it [17:22, 1866.37it/s]
1939905it [17:22, 1864.25it/s]
1940092it [17:22, 1639.52it/s]
1940279it [17:22, 1699.87it/s]
1940468it [17:22, 1751.56it/s]
1940656it [17:22, 1785.54it/s]
1940842it [17:22, 1804.51it/s]
1941028it [17:22, 1820.21it/s]
1941216it [17:22, 1837.20it/s]
1941404it [17:23, 1849.74it/s]
1941592it [17:23, 1856.58it/s]
1941779it [17:23, 1858.70it/s]
1941966it [17:23, 1859.97it/s]
1942153it [17:23, 1854.62it/s]
1942341it [17:23, 1861.59it/s]
1942529it [17:23, 1866.13it/s]
1942716it [17:23, 1863.40it/s]
1942904it [17:23, 1867.23it/s]
1943091it [17:23, 1863.48it/s]
1943278it [17:24, 1864.84it/s]
1943465it [17:24, 1861.21it/s]
1943652it [17:24, 1855.78it/s]
1943841it [17:24, 1863.76it/s]
1944029it [17:24, 1867.29it/s]
1944216it [17:24, 1866.77it/s]
1944403it [17:24, 1865.96it/s]
1944591it [17:24, 1869.14it/s]
1944778it [17:24, 1868.36it/s]
1944965it [17:24, 1866.90it/s]
1945153it [17:25, 1868.77it/s]
1945340it [17:25, 1868.72it/s]
1945527it [17:25, 1866.73it/s]
1945717it [17:25, 1875.69it/s]
1945907it [17:25, 1880.97it/s]
1946098it [17:25, 1888.04it/s]
1946288it [17:25, 1890.15it/s]
1946478it [17:25, 1887.25it/s]
1946667it [17:25, 1884.38it/s]
1946856it [17:25, 1880.43it/s]
1947045it [17:26, 1875.52it/s]
1947234it [17:26, 1877.24it/s]
1947422it [17:26, 1875.47it/s]
1947610it [17:26, 1873.77it/s]
1947798it [17:26, 1872.07it/s]
1947986it [17:26, 1871.26it/s]
1948174it [17:26, 1870.96it/s]
1948365it [17:26, 1880.37it/s]
1948555it [17:26, 1884.34it/s]
1948746it [17:26, 1889.52it/s]
1948935it [17:27, 1887.55it/s]
1949126it [17:27, 1892.58it/s]
1949317it [17:27, 1894.99it/s]
1949507it [17:27, 1886.46it/s]
1949696it [17:27, 1877.87it/s]
1949885it [17:27, 1880.47it/s]
1950074it [17:27, 1875.14it/s]
1950264it [17:27, 1879.90it/s]
1950452it [17:27, 1878.68it/s]
1950643it [17:27, 1886.15it/s]
1950833it [17:28, 1887.86it/s]
1951022it [17:28, 1885.87it/s]
1951211it [17:28, 1884.16it/s]
1951401it [17:28, 1888.64it/s]
1951590it [17:28, 1406.59it/s]
1951778it [17:28, 1519.63it/s]
1951965it [17:28, 1607.94it/s]
1952153it [17:28, 1680.75it/s]
1952340it [17:29, 1731.08it/s]
1952524it [17:29, 1761.08it/s]
1952708it [17:29, 1783.51it/s]
1952894it [17:29, 1805.67it/s]
1953081it [17:29, 1822.76it/s]
1953269it [17:29, 1839.61it/s]
1953456it [17:29, 1848.45it/s]
1953642it [17:29, 1848.13it/s]
1953830it [17:29, 1855.49it/s]
1954018it [17:29, 1862.07it/s]
1954205it [17:30, 1864.20it/s]
1954392it [17:30, 1862.44it/s]
1954580it [17:30, 1865.74it/s]
1954769it [17:30, 1869.93it/s]
1954957it [17:30, 1872.35it/s]
1955146it [17:30, 1877.16it/s]
1955335it [17:30, 1879.74it/s]
1955526it [17:30, 1886.04it/s]
1955715it [17:30, 1879.62it/s]
1955903it [17:30, 1874.80it/s]
1956091it [17:31, 1873.19it/s]
1956279it [17:31, 1872.61it/s]
1956467it [17:31, 1873.25it/s]
1956656it [17:31, 1875.65it/s]
1956846it [17:31, 1879.92it/s]
1957034it [17:31, 1879.87it/s]
1957222it [17:31, 1872.92it/s]
1957410it [17:31, 1873.80it/s]
1957599it [17:31, 1876.13it/s]
1957789it [17:31, 1880.53it/s]
1957979it [17:32, 1884.37it/s]
1958169it [17:32, 1888.61it/s]
1958360it [17:32, 1894.25it/s]
1958551it [17:32, 1898.77it/s]
1958743it [17:32, 1904.82it/s]
1958935it [17:32, 1907.28it/s]
1959126it [17:32, 1904.61it/s]
1959317it [17:32, 1896.78it/s]
1959508it [17:32, 1899.42it/s]
1959698it [17:32, 1898.40it/s]
1959890it [17:33, 1904.22it/s]
1960082it [17:33, 1907.09it/s]
1960273it [17:33, 1905.36it/s]
1960464it [17:33, 1900.51it/s]
1960655it [17:33, 1882.95it/s]
1960844it [17:33, 1876.66it/s]
1961032it [17:33, 1869.66it/s]
1961220it [17:33, 1871.00it/s]
1961408it [17:33, 1870.34it/s]
1961600it [17:33, 1882.32it/s]
1961789it [17:34, 1879.58it/s]
1961977it [17:34, 1874.47it/s]
1962167it [17:34, 1879.57it/s]
1962355it [17:34, 1872.16it/s]
1962544it [17:34, 1875.91it/s]
1962733it [17:34, 1878.57it/s]
1962921it [17:34, 1873.44it/s]
1963109it [17:34, 1694.00it/s]
1963282it [17:34, 1668.40it/s]
1963465it [17:34, 1712.45it/s]
1963651it [17:35, 1752.01it/s]
1963835it [17:35, 1777.07it/s]
1964020it [17:35, 1796.35it/s]
1964206it [17:35, 1813.28it/s]
1964395it [17:35, 1833.90it/s]
1964581it [17:35, 1839.87it/s]
1964766it [17:35, 1786.67it/s]
1964946it [17:35, 1783.70it/s]
1965132it [17:35, 1805.78it/s]
1965316it [17:35, 1814.20it/s]
1965498it [17:36, 1668.26it/s]
1965684it [17:36, 1720.28it/s]
1965868it [17:36, 1753.88it/s]
1966048it [17:36, 1765.91it/s]
1966235it [17:36, 1794.52it/s]
1966423it [17:36, 1817.18it/s]
1966609it [17:36, 1827.14it/s]
1966795it [17:36, 1835.26it/s]
1966979it [17:36, 1815.39it/s]
1967161it [17:37, 1798.10it/s]
1967342it [17:37, 1796.42it/s]
1967528it [17:37, 1813.97it/s]
1967712it [17:37, 1820.01it/s]
1967897it [17:37, 1828.12it/s]
1968081it [17:37, 1829.03it/s]
1968265it [17:37, 1830.98it/s]
1968450it [17:37, 1834.95it/s]
1968637it [17:37, 1845.21it/s]
1968822it [17:37, 1845.91it/s]
1969008it [17:38, 1850.01it/s]
1969194it [17:38, 1851.55it/s]
1969380it [17:38, 1852.47it/s]
1969568it [17:38, 1859.88it/s]
1969754it [17:38, 1854.95it/s]
1969941it [17:38, 1858.20it/s]
1970130it [17:38, 1864.84it/s]
1970317it [17:38, 1863.94it/s]
1970504it [17:38, 1864.60it/s]
1970693it [17:38, 1871.78it/s]
1970881it [17:39, 1870.91it/s]
1971069it [17:39, 1864.25it/s]
1971256it [17:39, 1865.80it/s]
1971444it [17:39, 1869.96it/s]
1971632it [17:39, 1868.22it/s]
1971819it [17:39, 1862.52it/s]
1972006it [17:39, 1860.65it/s]
1972193it [17:39, 1859.88it/s]
1972379it [17:39, 1857.45it/s]
1972566it [17:39, 1859.26it/s]
1972752it [17:40, 1852.71it/s]
1972938it [17:40, 1849.75it/s]
1973124it [17:40, 1849.72it/s]
1973309it [17:40, 1847.49it/s]
1973496it [17:40, 1851.88it/s]
1973682it [17:40, 1849.64it/s]
1973868it [17:40, 1851.58it/s]
1974054it [17:40, 1853.80it/s]
1974240it [17:40, 1855.24it/s]
1974426it [17:40, 1699.65it/s]
1974611it [17:41, 1741.36it/s]
1974798it [17:41, 1777.92it/s]
1974984it [17:41, 1799.66it/s]
1975171it [17:41, 1818.57it/s]
1975360it [17:41, 1837.48it/s]
1975545it [17:41, 1840.15it/s]
1975732it [17:41, 1848.09it/s]
1975918it [17:41, 1841.44it/s]
1976103it [17:41, 1816.78it/s]
1976285it [17:41, 1814.13it/s]
1976468it [17:42, 1818.66it/s]
1976653it [17:42, 1825.70it/s]
1976840it [17:42, 1837.51it/s]
1977025it [17:42, 1841.22it/s]
1977210it [17:42, 1840.84it/s]
1977397it [17:42, 1847.50it/s]
1977585it [17:42, 1854.58it/s]
1977771it [17:42, 1855.50it/s]
1977958it [17:42, 1859.69it/s]
1978144it [17:42, 1852.88it/s]
1978332it [17:43, 1858.73it/s]
1978518it [17:43, 1851.48it/s]
1978704it [17:43, 1853.06it/s]
1978891it [17:43, 1855.43it/s]
1979077it [17:43, 1852.41it/s]
1979263it [17:43, 1848.18it/s]
1979448it [17:43, 1847.85it/s]
1979633it [17:43, 1846.10it/s]
1979819it [17:43, 1848.01it/s]
1980004it [17:44, 1846.21it/s]
1980190it [17:44, 1847.64it/s]
1980376it [17:44, 1850.84it/s]
1980562it [17:44, 1847.05it/s]
1980749it [17:44, 1851.80it/s]
1980935it [17:44, 1792.12it/s]
1981118it [17:44, 1800.95it/s]
1981305it [17:44, 1820.68it/s]
1981491it [17:44, 1829.38it/s]
1981676it [17:44, 1834.56it/s]
1981860it [17:45, 1835.51it/s]
1982047it [17:45, 1843.38it/s]
1982235it [17:45, 1851.48it/s]
1982422it [17:45, 1855.88it/s]
1982609it [17:45, 1860.02it/s]
1982796it [17:45, 1862.89it/s]
1982983it [17:45, 1855.25it/s]
1983169it [17:45, 1856.00it/s]
1983355it [17:45, 1851.67it/s]
1983541it [17:45, 1840.33it/s]
1983727it [17:46, 1844.02it/s]
1983912it [17:46, 1840.19it/s]
1984097it [17:46, 1839.78it/s]
1984283it [17:46, 1844.49it/s]
1984468it [17:46, 1841.00it/s]
1984659it [17:46, 1859.22it/s]
1984847it [17:46, 1862.95it/s]
1985036it [17:46, 1870.71it/s]
1985227it [17:46, 1880.46it/s]
1985416it [17:46, 1881.44it/s]
1985606it [17:47, 1884.89it/s]
1985795it [17:48, 455.38it/s] 
1985980it [17:48, 585.70it/s]
1986169it [17:48, 739.16it/s]
1986356it [17:48, 901.57it/s]
1986541it [17:48, 1062.81it/s]
1986727it [17:48, 1217.99it/s]
1986911it [17:48, 1352.39it/s]
1987098it [17:48, 1474.20it/s]
1987284it [17:48, 1570.46it/s]
1987471it [17:49, 1648.52it/s]
1987656it [17:49, 1702.34it/s]
1987844it [17:49, 1750.21it/s]
1988030it [17:49, 1779.37it/s]
1988216it [17:49, 1800.63it/s]
1988406it [17:49, 1828.74it/s]
1988593it [17:49, 1830.74it/s]
1988779it [17:49, 1832.83it/s]
1988965it [17:49, 1838.67it/s]
1989155it [17:49, 1855.91it/s]
1989343it [17:50, 1860.05it/s]
1989530it [17:50, 1858.30it/s]
1989717it [17:50, 1861.56it/s]
1989904it [17:50, 1860.87it/s]
1990091it [17:50, 1857.07it/s]
1990277it [17:50, 1854.02it/s]
1990465it [17:50, 1860.75it/s]
1990655it [17:50, 1871.28it/s]
1990843it [17:50, 1861.83it/s]
1991030it [17:50, 1862.97it/s]
1991217it [17:51, 1862.64it/s]
1991405it [17:51, 1865.91it/s]
1991592it [17:51, 1865.32it/s]
1991779it [17:51, 1860.77it/s]
1991966it [17:51, 1862.06it/s]
1992153it [17:51, 1859.36it/s]
1992341it [17:51, 1862.88it/s]
1992531it [17:51, 1871.62it/s]
1992719it [17:51, 1714.53it/s]
1992894it [17:52, 1351.32it/s]
1993068it [17:52, 1442.94it/s]
1993241it [17:52, 1515.43it/s]
1993402it [17:52, 1515.01it/s]
1993585it [17:52, 1599.68it/s]
1993769it [17:52, 1664.44it/s]
1993950it [17:52, 1704.81it/s]
1994125it [17:52, 1716.38it/s]
1994299it [17:52, 1719.02it/s]
1994482it [17:53, 1749.58it/s]
1994661it [17:53, 1759.88it/s]
1994844it [17:53, 1779.39it/s]
1995027it [17:53, 1793.31it/s]
1995208it [17:53, 1796.04it/s]
1995390it [17:53, 1800.95it/s]
1995571it [17:53, 1794.63it/s]
1995751it [17:53, 1793.39it/s]
1995931it [17:53, 1774.73it/s]
1996109it [17:53, 1772.01it/s]
1996293it [17:54, 1790.98it/s]
1996477it [17:54, 1805.42it/s]
1996661it [17:54, 1813.28it/s]
1996843it [17:54, 1742.83it/s]
1997020it [17:54, 1748.15it/s]
1997199it [17:54, 1760.16it/s]
1997376it [17:54, 1762.88it/s]
1997560it [17:54, 1783.31it/s]
1997744it [17:54, 1798.03it/s]
1997924it [17:54, 1798.20it/s]
1998106it [17:55, 1803.42it/s]
1998292it [17:55, 1818.93it/s]
1998474it [17:55, 1806.97it/s]
1998655it [17:55, 1802.09it/s]
1998836it [17:55, 1802.59it/s]
1999017it [17:55, 1792.54it/s]
1999197it [17:55, 1788.38it/s]
1999378it [17:55, 1793.23it/s]
1999558it [17:55, 1793.71it/s]
1999739it [17:55, 1798.20it/s]
1999921it [17:56, 1803.22it/s]
2000107it [17:56, 1818.51it/s]
2000291it [17:56, 1824.90it/s]
2000478it [17:56, 1837.39it/s]
2000662it [17:56, 1830.58it/s]
2000846it [17:56, 1816.94it/s]
2001028it [17:56, 1793.44it/s]
2001208it [17:56, 1789.80it/s]
2001390it [17:56, 1796.87it/s]
2001570it [17:56, 1788.02it/s]
2001751it [17:57, 1792.73it/s]
2001936it [17:57, 1807.38it/s]
2002120it [17:57, 1814.16it/s]
2002303it [17:57, 1818.55it/s]
2002487it [17:57, 1824.66it/s]
2002672it [17:57, 1831.30it/s]
2002856it [17:57, 1827.59it/s]
2003041it [17:57, 1833.11it/s]
2003225it [17:57, 1831.02it/s]
2003412it [17:57, 1842.62it/s]
2003597it [17:58, 1840.32it/s]
2003782it [17:58, 1827.49it/s]
2003965it [17:58, 1799.85it/s]
2004146it [17:58, 1802.01it/s]
2004327it [17:58, 1804.26it/s]
2004508it [17:58, 1804.06it/s]
2004692it [17:58, 1812.28it/s]
2004877it [17:58, 1821.78it/s]
2005060it [17:58, 1817.71it/s]
2005245it [17:58, 1826.55it/s]
2005428it [17:59, 1817.88it/s]
2005610it [17:59, 1817.40it/s]
2005792it [17:59, 1811.26it/s]
2005977it [17:59, 1820.93it/s]
2006160it [17:59, 1821.41it/s]
2006344it [17:59, 1825.13it/s]
2006528it [17:59, 1828.41it/s]
2006712it [17:59, 1831.01it/s]
2006898it [17:59, 1837.35it/s]
2007082it [18:00, 1826.84it/s]
2007270it [18:00, 1840.87it/s]
2007456it [18:00, 1844.12it/s]
2007641it [18:00, 1845.05it/s]
2007828it [18:00, 1852.21it/s]
2008014it [18:00, 1728.79it/s]
2008189it [18:00, 1732.85it/s]
2008374it [18:00, 1764.16it/s]
2008561it [18:00, 1792.34it/s]
2008745it [18:00, 1805.42it/s]
2008929it [18:01, 1813.81it/s]
2009111it [18:01, 1781.97it/s]
2009290it [18:01, 1778.49it/s]
2009469it [18:01, 1780.53it/s]
2009650it [18:01, 1788.22it/s]
2009831it [18:01, 1793.11it/s]
2010012it [18:01, 1796.05it/s]
2010196it [18:01, 1807.47it/s]
2010381it [18:01, 1817.81it/s]
2010563it [18:01, 1818.42it/s]
2010745it [18:02, 1810.67it/s]
2010929it [18:02, 1817.70it/s]
2011112it [18:02, 1821.00it/s]
2011299it [18:02, 1834.30it/s]
2011483it [18:02, 1824.96it/s]
2011666it [18:02, 1822.92it/s]
2011850it [18:02, 1826.83it/s]
2012036it [18:02, 1834.44it/s]
2012220it [18:02, 1826.71it/s]
2012403it [18:02, 1816.93it/s]
2012588it [18:03, 1824.46it/s]
2012771it [18:03, 1824.75it/s]
2012956it [18:03, 1830.05it/s]
2013140it [18:03, 1818.90it/s]
2013324it [18:03, 1823.36it/s]
2013508it [18:03, 1827.33it/s]
2013691it [18:03, 1824.88it/s]
2013876it [18:03, 1829.33it/s]
2014060it [18:03, 1831.13it/s]
2014244it [18:03, 1829.75it/s]
2014429it [18:04, 1832.94it/s]
2014613it [18:04, 1827.08it/s]
2014796it [18:04, 1816.92it/s]
2014978it [18:04, 1808.54it/s]
2015160it [18:04, 1811.27it/s]
2015342it [18:04, 1811.01it/s]
2015526it [18:04, 1817.77it/s]
2015711it [18:04, 1827.01it/s]
2015896it [18:04, 1832.92it/s]
2016081it [18:04, 1837.38it/s]
2016265it [18:05, 1835.81it/s]
2016449it [18:05, 1828.96it/s]
2016633it [18:05, 1831.58it/s]
2016817it [18:05, 1828.23it/s]
2017002it [18:05, 1831.99it/s]
2017186it [18:05, 1811.10it/s]
2017369it [18:05, 1815.63it/s]
2017552it [18:05, 1817.11it/s]
2017734it [18:05, 1814.44it/s]
2017921it [18:05, 1829.70it/s]
2018104it [18:06, 1823.58it/s]
2018287it [18:06, 1815.68it/s]
2018472it [18:06, 1823.51it/s]
2018655it [18:06, 1822.61it/s]
2018838it [18:06, 1823.43it/s]
2019022it [18:06, 1827.78it/s]
2019205it [18:06, 1619.98it/s]
2019386it [18:06, 1671.66it/s]
2019571it [18:06, 1719.83it/s]
2019755it [18:07, 1751.97it/s]
2019940it [18:07, 1779.26it/s]
2020121it [18:07, 1787.33it/s]
2020301it [18:07, 1779.31it/s]
2020482it [18:07, 1788.15it/s]
2020662it [18:07, 1785.77it/s]
2020841it [18:07, 1783.79it/s]
2021024it [18:07, 1796.09it/s]
2021206it [18:07, 1802.04it/s]
2021387it [18:07, 1794.16it/s]
2021570it [18:08, 1804.02it/s]
2021754it [18:08, 1812.80it/s]
2021936it [18:08, 1812.99it/s]
2022118it [18:08, 1532.31it/s]
2022279it [18:08, 1545.28it/s]
2022464it [18:08, 1626.54it/s]
2022650it [18:08, 1689.82it/s]
2022829it [18:08, 1717.65it/s]
2023009it [18:08, 1741.50it/s]
2023195it [18:08, 1773.55it/s]
2023376it [18:09, 1782.64it/s]
2023560it [18:09, 1796.88it/s]
2023742it [18:09, 1802.81it/s]
2023923it [18:09, 1792.05it/s]
2024103it [18:09, 1791.49it/s]
2024286it [18:09, 1800.39it/s]
2024469it [18:09, 1807.58it/s]
2024652it [18:09, 1811.94it/s]
2024839it [18:09, 1827.14it/s]
2025023it [18:10, 1828.31it/s]
2025208it [18:10, 1833.53it/s]
2025392it [18:10, 1832.43it/s]
2025578it [18:10, 1840.04it/s]
2025763it [18:10, 1835.49it/s]
2025947it [18:10, 1836.68it/s]
2026132it [18:10, 1838.44it/s]
2026316it [18:10, 1832.63it/s]
2026502it [18:10, 1838.63it/s]
2026687it [18:10, 1839.65it/s]
2026873it [18:11, 1844.84it/s]
2027058it [18:11, 1843.98it/s]
2027243it [18:11, 1841.42it/s]
2027428it [18:11, 1839.81it/s]
2027613it [18:11, 1842.04it/s]
2027798it [18:11, 1838.76it/s]
2027983it [18:11, 1840.61it/s]
2028168it [18:11, 1841.32it/s]
2028353it [18:11, 1843.51it/s]
2028538it [18:11, 1840.48it/s]
2028723it [18:12, 1842.23it/s]
2028908it [18:12, 1840.54it/s]
2029093it [18:12, 1839.74it/s]
2029277it [18:12, 1834.45it/s]
2029463it [18:12, 1838.75it/s]
2029650it [18:12, 1845.33it/s]
2029836it [18:12, 1847.77it/s]
2030023it [18:12, 1852.12it/s]
2030209it [18:12, 1846.37it/s]
2030394it [18:12, 1768.04it/s]
2030575it [18:13, 1778.86it/s]
2030757it [18:13, 1789.84it/s]
2030940it [18:13, 1800.67it/s]
2031123it [18:13, 1807.91it/s]
2031308it [18:13, 1818.72it/s]
2031493it [18:13, 1826.49it/s]
2031679it [18:13, 1835.60it/s]
2031863it [18:13, 1836.36it/s]
2032049it [18:13, 1840.95it/s]
2032234it [18:13, 1835.69it/s]
2032421it [18:14, 1844.67it/s]
2032606it [18:14, 1845.73it/s]
2032792it [18:14, 1849.94it/s]
2032978it [18:14, 1849.07it/s]
2033163it [18:14, 1846.09it/s]
2033348it [18:14, 1839.66it/s]
2033532it [18:14, 1839.02it/s]
2033716it [18:14, 1835.35it/s]
2033901it [18:14, 1838.37it/s]
2034088it [18:14, 1847.32it/s]
2034273it [18:15, 1846.43it/s]
2034458it [18:15, 1843.83it/s]
2034643it [18:15, 1842.62it/s]
2034828it [18:15, 1843.49it/s]
2035013it [18:15, 1840.92it/s]
2035199it [18:15, 1844.38it/s]
2035384it [18:15, 1843.58it/s]
2035569it [18:15, 1841.86it/s]
2035754it [18:15, 1842.71it/s]
2035939it [18:15, 1842.52it/s]
2036125it [18:16, 1846.83it/s]
2036311it [18:16, 1848.67it/s]
2036497it [18:16, 1850.17it/s]
2036683it [18:16, 1848.05it/s]
2036868it [18:16, 1845.58it/s]
2037053it [18:16, 1844.71it/s]
2037239it [18:16, 1846.51it/s]
2037425it [18:16, 1849.85it/s]
2037610it [18:16, 1848.86it/s]
2037795it [18:16, 1844.36it/s]
2037980it [18:17, 1838.84it/s]
2038165it [18:17, 1840.74it/s]
2038350it [18:17, 1839.70it/s]
2038534it [18:17, 1834.75it/s]
2038718it [18:17, 1833.35it/s]
2038902it [18:17, 1835.30it/s]
2039086it [18:17, 1832.30it/s]
2039273it [18:17, 1841.88it/s]
2039460it [18:17, 1849.36it/s]
2039645it [18:17, 1846.43it/s]
2039832it [18:18, 1853.12it/s]
2040018it [18:18, 1848.05it/s]
2040203it [18:18, 1843.03it/s]
2040388it [18:18, 1842.71it/s]
2040573it [18:18, 1843.79it/s]
2040758it [18:18, 1842.78it/s]
2040944it [18:18, 1844.91it/s]
2041129it [18:18, 1845.01it/s]
2041314it [18:18, 1845.38it/s]
2041500it [18:18, 1849.32it/s]
2041685it [18:19, 1699.65it/s]
2041869it [18:19, 1736.59it/s]
2042054it [18:19, 1766.43it/s]
2042241it [18:19, 1796.40it/s]
2042428it [18:19, 1815.32it/s]
2042614it [18:19, 1825.90it/s]
2042800it [18:19, 1833.11it/s]
2042984it [18:19, 1832.29it/s]
2043168it [18:19, 1832.57it/s]
2043354it [18:19, 1837.80it/s]
2043538it [18:20, 1837.07it/s]
2043724it [18:20, 1842.09it/s]
2043909it [18:20, 1841.88it/s]
2044094it [18:20, 1842.07it/s]
2044280it [18:20, 1844.89it/s]
2044465it [18:20, 1842.18it/s]
2044650it [18:20, 1839.09it/s]
2044834it [18:20, 1838.17it/s]
2045018it [18:20, 1835.72it/s]
2045203it [18:20, 1837.89it/s]
2045388it [18:21, 1838.53it/s]
2045574it [18:21, 1842.72it/s]
2045759it [18:21, 1844.83it/s]
2045945it [18:21, 1848.53it/s]
2046130it [18:21, 1847.61it/s]
2046315it [18:21, 1847.95it/s]
2046500it [18:21, 1846.65it/s]
2046685it [18:21, 1841.08it/s]
2046870it [18:21, 1843.40it/s]
2047056it [18:22, 1847.43it/s]
2047241it [18:22, 1840.79it/s]
2047426it [18:22, 1841.00it/s]
2047611it [18:22, 1837.98it/s]
2047795it [18:22, 1837.01it/s]
2047981it [18:22, 1843.28it/s]
2048166it [18:22, 1837.16it/s]
2048350it [18:22, 1836.85it/s]
2048536it [18:22, 1842.10it/s]
2048722it [18:22, 1844.79it/s]
2048907it [18:23, 1844.93it/s]
2049092it [18:23, 1845.81it/s]
2049277it [18:23, 1842.23it/s]
2049462it [18:23, 1840.90it/s]
2049648it [18:23, 1844.54it/s]
2049833it [18:23, 1840.37it/s]
2050018it [18:23, 1840.54it/s]
2050203it [18:23, 1841.23it/s]
2050389it [18:23, 1845.46it/s]
2050574it [18:23, 1583.02it/s]
2050739it [18:24, 1280.78it/s]
2050880it [18:24, 1237.18it/s]
2051060it [18:24, 1371.93it/s]
2051243it [18:24, 1488.22it/s]
2051425it [18:24, 1576.62it/s]
2051607it [18:24, 1642.41it/s]
2051786it [18:24, 1683.52it/s]
2051971it [18:24, 1729.80it/s]
2052156it [18:24, 1762.16it/s]
2052337it [18:25, 1773.86it/s]
2052519it [18:25, 1787.16it/s]
2052699it [18:25, 1716.44it/s]
2052882it [18:25, 1746.92it/s]
2053064it [18:25, 1766.50it/s]
2053248it [18:25, 1785.97it/s]
2053428it [18:25, 1787.33it/s]
2053610it [18:25, 1794.65it/s]
2053794it [18:25, 1806.47it/s]
2053975it [18:26, 1802.60it/s]
2054159it [18:26, 1812.79it/s]
2054342it [18:26, 1817.65it/s]
2054524it [18:26, 1811.65it/s]
2054709it [18:26, 1820.71it/s]
2054892it [18:26, 1819.19it/s]
2055074it [18:26, 1809.72it/s]
2055256it [18:26, 1808.17it/s]
2055438it [18:26, 1810.65it/s]
2055622it [18:26, 1819.05it/s]
2055807it [18:27, 1826.09it/s]
2055992it [18:27, 1832.70it/s]
2056177it [18:27, 1835.51it/s]
2056361it [18:27, 1833.56it/s]
2056545it [18:27, 1829.58it/s]
2056728it [18:27, 1827.71it/s]
2056912it [18:27, 1830.43it/s]
2057097it [18:27, 1835.11it/s]
2057281it [18:27, 1833.69it/s]
2057465it [18:27, 1835.56it/s]
2057649it [18:28, 1832.97it/s]
2057833it [18:28, 1832.80it/s]
2058017it [18:28, 1829.91it/s]
2058200it [18:28, 1823.77it/s]
2058383it [18:28, 1822.27it/s]
2058566it [18:28, 1823.15it/s]
2058751it [18:28, 1828.73it/s]
2058934it [18:28, 1826.58it/s]
2059120it [18:28, 1835.15it/s]
2059304it [18:28, 1832.91it/s]
2059488it [18:29, 1832.16it/s]
2059672it [18:29, 1830.42it/s]
2059858it [18:29, 1836.80it/s]
2060044it [18:29, 1840.86it/s]
2060230it [18:29, 1844.32it/s]
2060415it [18:29, 1843.75it/s]
2060600it [18:29, 1842.41it/s]
2060785it [18:29, 1838.48it/s]
2060969it [18:29, 1837.70it/s]
2061153it [18:29, 1832.29it/s]
2061338it [18:30, 1835.95it/s]
2061522it [18:30, 1836.92it/s]
2061706it [18:30, 1836.44it/s]
2061891it [18:30, 1838.78it/s]
2062077it [18:30, 1843.97it/s]
2062265it [18:30, 1854.58it/s]
2062451it [18:30, 1851.97it/s]
2062637it [18:30, 1845.01it/s]
2062823it [18:30, 1848.10it/s]
2063008it [18:30, 1847.28it/s]
2063195it [18:31, 1852.37it/s]
2063381it [18:31, 1844.36it/s]
2063567it [18:31, 1846.09it/s]
2063753it [18:31, 1847.86it/s]
2063938it [18:31, 1733.21it/s]
2064113it [18:31, 1714.34it/s]
2064298it [18:31, 1752.94it/s]
2064481it [18:31, 1773.16it/s]
2064666it [18:31, 1793.73it/s]
2064851it [18:31, 1808.90it/s]
2065034it [18:32, 1813.75it/s]
2065218it [18:32, 1821.53it/s]
2065402it [18:32, 1824.31it/s]
2065588it [18:32, 1834.81it/s]
2065774it [18:32, 1840.22it/s]
2065959it [18:32, 1836.02it/s]
2066145it [18:32, 1840.97it/s]
2066330it [18:32, 1837.70it/s]
2066517it [18:32, 1845.40it/s]
2066704it [18:32, 1850.88it/s]
2066890it [18:33, 1848.13it/s]
2067078it [18:33, 1854.61it/s]
2067265it [18:33, 1859.09it/s]
2067451it [18:33, 1857.34it/s]
2067637it [18:33, 1857.01it/s]
2067824it [18:33, 1859.68it/s]
2068011it [18:33, 1861.73it/s]
2068199it [18:33, 1865.06it/s]
2068387it [18:33, 1867.75it/s]
